,Year,Country Name,Medal,Host,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Air transport, passengers carried",Cereal production (metric tons),Cereal yield (kg per hectare),DEC alternative conversion factor (LCU per US$),Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),Exports of goods and services (current US$),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Mobile cellular subscriptions,Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)","Total reserves (includes gold, current US$)"
307,2000,Mozambique,1    ,0,92.4538730628188,5.869252447337099,259568.0,1587548.0,868.1,15.2272,-289092800.0,12.831728844046099,643699708.416518,-26.7327704978806,-20420302000.0,-1341041163.18168,85714.0,0.469007396,2.7748601276908396,139200000.0,52.237524629939394,1.6785029847975002,256.539379736227,16.153009009368102,33.1377666777299,70.0,10.902524320365698,786380.0,13.0,20.2527953717962,0.0991680192016467,36.6505333165961,1.77235946732248,0.00239080066654996,0.0428039469347937,0.24784542122177802,5.00968080843918,36.0215908670229,7.0750804445847795,12.129354454575,1.12465123492132,3.05458636341236,0.8450605290845992,3.30490875523702,51.2681725597149,8.19466436549644,51065.0,92974.0,7.70076953874051,6.30575454322279,5.09712517481298,22.9757712556271,2.70862778301932,1018992.0,19.3822879115963,52.0347772414363,3.0,6.0,70.902,2.4578873151438,5.0,742321151.417464
308,2000,Ireland,1    ,0,46.9683609547833,15.5600513071861,13983022.0,2179221.0,7801.9,1.0854,-256006400.0,94.489897590473,94351497051.7782,13.839857648654801,14999778900.0,13819586235.4892,1832000.0,48.163111,25.538419235321804,25501012792.2023,87.8396716094779,9.559798469540269,42945.2565861801,14.6850291548418,24.5337903033817,86.0,6.79225953610467,68890.0,13.0,3.50343725621785,1.40482835562487,90.95522875223341,2.18868684753493,0.930024393316066,0.8504547248210259,0.5800910411882,0.22449132196493302,0.7675856627236449,5.541333991548799,5.941241523554949,0.179734309642983,3.3042236998988903,0.12314365651728099,0.31285357749538106,0.508443614551418,5.1937129343754505,2461000.0,342.0,8.05689653657299,6.83174043914565,7.29578104024287,55.235505878937396,1.3330426658671202,988539.0,43.923197642592605,50.2633557698454,1.0,5.0,40.854,0.7230013550211891,5.0,5407975894.661961
309,2000,Uruguay,1    ,0,60.3799096124752,20.9876471670479,642027.0,1849419.0,3891.5,12.0996,-100.0,16.6980989454195,3811049836.3582296,-3.3175402599512003,-9161462600.0,-757170699.857847,929141.0,27.97908723,1.1515666401055602,262825000.0,65.5699539299691,-1.92993063972193,8997.660124968641,12.356048750422401,14.457020901091198,90.0,3.5393084972874505,175020.0,12.0,0.992756558581755,0.858038037843865,37.8514057389915,5.58323041817184,0.424216507223085,51.4804024775219,2.24684745338084,0.16023012937843303,1.26091071675063,61.1558377024267,0.40855278128309497,0.556828069885991,3.8421177216737004,0.37923002111338794,0.616473010426077,3.77469889736934,62.1367700144962,410787.0,804.0,7.21907004751991,6.46566009728044,6.52360124354654,18.976374128671,0.359758677020135,1600392.0,52.36070964100799,51.6013879136854,3.0,6.0,7.971999999999991,-3.15256024632968,6.0,2775536769.78736
310,2000,Vietnam,1    ,0,61.500751688555795,10.374169582560901,2877894.0,34537045.0,4112.4,14167.7998,4806871463800.01,53.921497008622296,16808688578.3564,-3.57410040253959,-15784871463800.0,-1114137105.73465,2542718.0,3.1435093010000004,4.16392407955693,1298000000.0,38.8051780538102,6.78731640822197,761.61017123494,6.4182625904004595,29.6099138223826,96.0,3.40882766179918,311060.0,11.0,0.63492211552901,2.81410933429945,70.7351513274503,22.6101064969662,1.2740493305901799,0.795670714897243,2.6181660156994,0.58137379020815,0.7505602086595421,6.01982006005451,0.795301777772478,1.04377009531891,20.1836770978478,0.260266649938156,1.3376741277403201,0.22833571976701397,4.60572633948514,788559.0,33482.0,8.608735484142441,7.75934517268418,7.136401171311769,258.10313765832996,1.3411548927936001,4389369.0,22.4304419641815,50.736591316259606,3.0,6.0,75.626,0.6073339581422329,7.0,3416511106.82342
311,2000,Armenia,1    ,0,55.828277541522105,15.6072559729076,298232.0,216970.0,1383.0,539.5260009765631,-4241200000.00007,23.375278509486197,446833330.671069,-27.168010729360102,-280194100000.0,-519333821.71172,533387.0,17.33972715,5.45043316560111,104188500.0,128.610798786895,5.89999999860015,1404.3214620463098,11.809015528658199,18.6435818392471,93.0,-1.37367599407116,28470.0,10.0,10.4182528690259,1.9794219171362701,54.13984272164579,0.477891832173246,24.697781596658203,,10.146364275355301,0.119866705141604,,10.7441228126702,5.30950993965375,5.43350083894555,0.61190633524226,10.022848372382699,0.618869448922974,0.006409229637929999,13.6289728296614,17486.0,1059.0,6.2593327569946595,6.32693384548884,8.44473288667086,107.81833508956801,-0.630956668163901,1111301.0,55.9855011133613,53.058273887302896,4.0,7.0,35.334,0.16748173727502402,7.0,314200445.095618
312,2000,Barbados,1    ,0,50.3049578628999,17.3255056173517,,300.0,2608.7,2.0,3900000.0,42.377062309787,1322800000.0,-4.02530834534679,-251300000.0,-125650000.0,123832.0,46.34604588,0.621496075604677,19400000.0,626.241348179356,4.45305951383068,15017.0768031104,13.270863366971,17.747877622937697,93.0,-1.3428505657823602,430.0,11.0,17.919956001360898,1.6569632063094801,29.451874717638898,0.9167405006675029,28.475096550011397,21.497420232862602,1.64636657878471,0.0250052866850148,0.0675401319889583,52.628169281000204,0.11893904062845599,0.16857110884859805,2.2317482593963502,0.184960360692489,0.25953626145735303,0.112520834572268,12.081469176202098,28467.0,50.0,7.70734073207612,7.73872357422042,8.53541981683832,627.551162790698,0.34337569862605105,,,51.958967669251,2.0,5.0,66.17,0.23156529917086702,5.0,472693511.22460896
313,2000,Chile,1    ,0,52.875381568599,11.4221976668575,5174876.0,2589760.0,4362.1,539.49,0.0,30.5317001278369,23772266321.3405,1.74757814852954,734073596600.0,1360680636.52709,3302498.0,21.36930306,6.24191816512269,4860015667.52,53.565372339734296,5.32693841912359,9469.11046762056,12.0825633262672,22.116749474870602,91.0,4.271839187955069,743532.0,12.0,5.085388738626451,1.18258466708161,65.6079254265291,6.18655701971458,0.8469169827533041,20.7775549897465,0.460357579108897,0.738500000259123,0.296799263262035,29.306685834844497,10.5554047878663,0.26841444485148697,6.70777139398007,0.124846437263586,0.68946094286576,2.6566825485290604,42.6737423771647,3401525.0,2391.0,7.9648710396010705,8.16119823085227,7.6132833811300396,20.5273666768882,1.22482612604997,5658363.0,43.0715964165635,50.55908975804171,2.0,6.0,13.927,-0.8712227416436379,6.0,15055117028.8272
314,2000,Macedonia,1    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2000,Iceland,1    ,0,53.4065802178858,17.810012710916702,1431818.0,,,78.616,-1000000.0,32.4116848309055,2899575150.09667,-6.95103831196991,-48887000000.0,-621845425.867508,196336.0,69.81729217,1.73439919700286,155160734.106047,55.8847038531358,4.68051415756526,36610.691900474,22.3888640063699,24.5503728823199,98.0,3.99434175798285,100250.0,13.0,0.0227054601877587,0.0549801004935708,97.48522337756451,0.658696422790699,0.645131339847194,0.0777103966569271,0.0282652912515333,0.0116026717591293,1.07066503994225,2.4920711622477403,0.0182287574598468,0.22906341392772198,2.7084718809226698,0.0706705420200501,0.42850337109373293,0.221955301927375,6.95000811098431,214896.0,13.0,7.25196288365453,7.21270521056388,7.673804425410419,2.80503740648379,1.3691928332981202,,,49.9573882377273,3.0,6.0,7.599,-0.37833717096995295,7.0,405074392.42653
316,2000,India,1    ,0,64.2950707396344,7.227719189420481,17299483.0,234931192.0,2294.2,45.6855,-413857049099.99396,13.133780558262599,60697346481.9253,-0.9247843772495891,-195253495000.0,-4273861400.22545,32436134.0,3.112090965,0.775558180286285,3584217307.18756,53.18413224900579,3.84099115675511,762.3133408050661,12.223067462428698,27.039880545869604,58.0,3.6449701611348395,2973190.0,11.0,3.33904017806456,10.850717877993901,74.0415603491328,6.711344211824991,3.26309269136275,1.8289215262123701,2.50308795107702,4.292328367268101,4.0206247250574,18.3270711055345,23.4016020802428,8.45050806673524,8.75875700168082,2.94032795378475,0.9430517907348691,5.15064755913567,19.8590023661497,3577095.0,1834868.0,8.06717111243739,7.15400382439642,6.386473504499411,354.18217873731595,1.77354577407893,16366787.0,5.61761525569615,48.1968478583753,3.0,6.0,72.333,1.47812858337624,7.0,41059064900.9764
317,2000,Israel,1    ,0,61.553005004058704,16.1750804040238,4442967.0,182870.0,2443.3,4.0773,-1453700.0,35.5696067018035,47072572535.7467,-0.0948873730979863,-512000000.0,-125573296.053761,2974000.0,49.45365682,6.08095955910185,8047500000.0,83.03170162619791,8.16905176362968,27636.340773557004,24.2898587901107,22.799055657660002,93.0,2.8251583132342004,21640.0,12.0,6.51453855543715,0.332793301547657,79.4006587000442,5.48889592270129,2.5727241108345296,2.57115728738091,0.332793301547657,1.87799459150199,1.24123753055223,14.0848027445186,13.1661322718423,0.16031737401219598,2.84441062908418,0.16031737401219598,1.52573229674318,0.9436987117700942,9.54160099735297,4400000.0,706.0,7.51309911527287,6.5493281437384905,6.251053207553849,290.619223659889,2.64233191305756,2739385.0,47.7597813157008,50.7205321139056,3.0,6.0,8.797,1.91743124822086,6.0,23281206683.6914
318,2000,Kuwait,1    ,0,42.7953402871586,2.24936287548568,2112523.0,7996.0,5611.2,0.3068,100.0,56.473639585134,21297262385.9192,26.3267078651685,3046000100.0,9928292372.88136,467067.0,24.50211963,0.0432220327022233,16299834.3665164,54.9986183557979,4.69458198753053,35792.7097863038,21.477959377701,10.665514261019899,98.0,20.5264701841763,17820.0,10.0,3.84281785733923e-05,2.6098070826542203,79.432106856415,7.976838901057549,0.7796999160462751,0.41891477681761397,1.4515627649712899,9.10403331665598,0.8368050398576771,20.567854715406398,1.23584546707046,14.769568021048999,8.31972358870229,4.5025547221678295,4.623022832301059,0.632453804412824,22.055137763155603,476000.0,485.0,10.4597542001178,10.4563513947982,9.38540642402709,115.080864197531,4.67547783181054,1300115.0,64.6166286621962,41.5574625038888,2.0,6.0,1.8869999999999998,3.9345795270888297,8.0,7779183426.15797
319,2000,Kyrgyzstan,1    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2000,Qatar,1    ,0,37.7624622312575,2.31671547431028,2672972.0,7215.0,4099.4,3.64,2e-06,67.2833585991399,11949450549.4505,44.9540574822882,29061000000.0,7983791208.791209,160191.0,26.98212713,1.41667543235467,251600000.0,38.444566979225,,60858.1912230348,19.6686569934721,20.151285462364303,80.0,,11610.0,12.0,9.766682211125131,6.25069802137354,80.80565383728249,6.3967587542921995,0.0984335450684108,0.0840908063572872,0.5920963560893671,1.5686543992761002,0.687630090508945,9.42766395159232,0.728508762910095,16.6918670469609,6.60694189816201,2.44524416028279,3.8646575896541298,,15.0040986877495,120856.0,125.0,7.05839504674032,8.846910282869981,10.599490105621001,51.0135228251507,3.9291832256297403,297755.0,52.199439709125606,34.768888408625806,3.0,6.0,3.6889999999999903,-1.50358280183332,6.0,1163240945.86673
321,2000,Sri Lanka,1    ,0,49.192294271983606,9.2787690208179,1755567.0,2896040.0,3338.2,77.01,7206100000.00012,39.015700886425,6371581612.77756,-10.605039932063,-133372800000.0,-1731889365.01753,767411.0,4.071923334,1.0589882900176801,172941409.8305,32.45576156465339,6.000033160143991,1824.7210719650602,10.5109109472057,28.039273684913603,99.0,7.27743020744779,62710.0,10.0,3.3474402510065495,6.0215888761768195,82.5889871369638,2.08954164395159,3.10919216175313,1.10266899376351,3.80981883446565,3.5809190710642302,0.37143190703157103,10.482653540965499,6.2553345132056,5.48284838133069,12.664230218909301,3.2117454588115497,10.838161522551902,0.515305472843825,16.8692358087626,430202.0,4878.0,8.0008455599604,7.88557959098693,7.429391494261661,299.504672301068,0.661523911871918,643911.0,18.588906951104697,50.1219521934623,1.0,5.0,81.557,0.676238976769429,8.0,1131355615.4614
322,2004,United States,102    ,0,50.0696858118363,18.4058154067198,678110608.0,389025351.0,6850.9,1.0,500000.0,9.625368067332051,1181507000000.0,-5.0441843732199505,-619170000000.0,-619170000000.0,177690711.0,60.13481149,1.69350891508284,207877000000.0,88.0446157815163,3.7857428496944396,47614.2798621765,15.2256860488306,22.526726837012802,96.0,2.7497211590168398,9161920.0,12.0,0.24563215161616103,2.3665899124875,68.0046395415226,7.73065871839218,1.1105066682081202,19.9195342529302,0.8990305753673209,1.04754636051212,1.04245173145133,31.7497283068613,0.0429178584834257,3.2652250234386404,18.8377474201103,1.4052829019106299,1.5955125239253798,2.4805171801885297,41.9951736911364,184819000.0,28162.0,6.46983099153971,6.62369749356722,7.04640804948107,31.9589450682826,0.9254839689434821,18032139.0,7.72146140616646,50.66915035774299,3.0,6.0,20.243,0.0695993923250513,6.0,190464893665.338
323,2004,Russia,92    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2004,China,63    ,0,39.4651737875576,10.5353044125715,119789024.0,411571792.0,5186.8,8.2768,-205957607981.01102,31.7766213893555,621343214615.28,3.33243474764952,539321775771.01,65160663030.5202,311756000.0,23.79064236,3.4836411137417995,68117272181.2194,65.29012204913239,10.1112234580387,2472.58655569402,13.9020205425751,42.894490127872295,87.0,6.95432180104099,9388212.5,12.0,0.0614804058534435,2.9702368187778596,83.86111190060471,5.27251953405459,3.1099788677818,2.6535649925004,1.49224128992165,1.89082732082795,1.6582756884555199,10.8048881594873,6.928665195962731,3.4024510498345397,8.92493403432777,1.33811616557669,1.49006442791941,2.59055362143756,11.668391233593098,334824000.0,360459.0,7.66789498036363,9.479862170292382,9.5680868215837,138.053436689892,0.593932815112141,16185952.0,3.0352998695574804,48.5955698996309,3.0,6.0,58.856,-1.70378331818298,6.0,622948558536.441
325,2004,Australia,49    ,0,48.722095672655,18.9889152628236,41596552.0,42384122.0,2116.3,1.4058,0.0,16.9956820714923,104239578887.466,-2.69838637283567,-23266000000.0,-16550007113.3874,10370000.0,51.28970866,6.99585678938692,42907672820.3756,72.41211343474609,4.14567139532218,47817.8992322005,17.4115856876269,27.0608743254324,92.0,3.2822521415890002,7682300.0,12.0,1.95967133270351,5.155655235458941,67.8653225455985,19.393375644558002,0.5547539761800899,1.10130528888322,1.40875101037523,5.519514040086389,2.1973061616150598,30.175006121697997,0.5138248635610561,1.78718799969971,25.5658171390555,0.0868122097861312,0.9927097874816959,0.993095504667305,29.0754936167865,16480000.0,1247.0,6.682432333731611,7.564238456448081,7.28738211018344,2.61997058172683,1.15935216218033,4194262.0,23.7208936687155,50.1027549433459,1.0,5.0,12.151,-0.10008564716902699,6.0,36925543414.4989
326,2004,Germany,49    ,0,49.42144191995909,27.529926295240397,82099657.0,51097000.0,7355.3,0.8054,0.0,35.4484237785274,999377948845.2941,5.0407377720622595,114456000000.0,142110752421.15698,54526000.0,65.02892276,-0.7251841805981379,-20444719445.6139,94.2354434260033,1.16997041286515,38673.8881132052,18.451039804106397,19.120812817644502,96.0,1.09372783579602,348770.0,10.0,0.401357019234692,2.20451168162087,84.7619799482712,4.09894802417292,5.683094745079599,1.76250403438393,1.4598597516896599,0.633685745840137,1.1985707313278702,14.8366630324941,0.17842956488912198,1.41097349325252,6.80003236091778,1.15307363845334,0.8204300915674159,0.8012511007474379,16.401564516584898,71322000.0,2823.0,5.55819795794474,6.26758075532879,8.145887589978111,236.592195429653,-0.021709727650009,3388152.0,5.602534666112349,51.16730257089029,3.0,6.0,26.711,-0.23114316483168698,9.0,97169996158.7644
327,2004,Japan,37    ,0,49.4217595090809,28.536579583755803,101740600.0,11993785.0,5942.3,108.193,-100000000.0,12.972032307711801,624622665052.268,2.02170815950541,10532400000000.0,97348257280.9701,59608000.0,47.01951322,0.15633884648038598,7527948175.22325,106.36915701266899,2.20473032463995,43671.6803574739,18.1029296763278,24.348622768421897,99.0,-1.10077694685454,364500.0,12.0,0.10021941674421601,2.50563025578494,70.3682977970831,22.829221808457604,1.03746169087675,3.07544169791309,0.6673166659402371,0.917841293813096,1.0041996291719701,29.5314827861727,0.0123961169570534,12.200334719644301,33.8829899369543,2.2001323373924904,0.6928980876446881,1.81252387927504,41.8833002552989,91474000.0,3286.0,6.57450927053334,7.50551396422888,6.418927432419389,350.51028806584395,0.0336622582725446,35381220.0,32.7189116093663,50.9752687684198,3.0,6.0,15.36,-8.951359566825,6.0,844667193288.098
328,2004,France,33    ,0,53.545823507494404,25.206572795704698,48543473.0,70642016.0,7518.7,0.8054,1000000.0,25.9090111997007,550336478768.314,0.6212443592321539,10628000000.0,13195927489.4462,33703000.0,55.24852188,1.6751093366271699,35581202492.2809,90.3819291086489,2.7864241107792505,39979.1197150554,22.8348219504782,21.803350557646898,98.0,1.64557220094868,547567.0,11.0,2.29452803505586,5.66330316933519,83.4421473382385,2.27653643926815,3.35073544029409,1.55310317080633,4.34335830117785,0.5971594094179871,2.14243186574119,14.263324626705598,1.11564448709233,3.97279902920321,4.15570246833302,3.1269437139107,0.621212193572459,1.46291636656124,14.3307842740219,44544000.0,3014.0,6.13158216684448,6.8981467974700905,6.9890072835068,114.515474818607,0.7363199433921659,10019801.0,20.783913860457602,50.9473085720895,3.0,6.0,23.116999999999997,-0.34360568742099395,7.0,77353292642.1049
329,2004,Italy,32    ,0,50.23107092725839,29.013587103864,35922093.0,23283207.0,5444.4,0.8054,-100000.0,24.0629021998426,432726719642.414,0.582160808200874,8431800000.0,10469083685.1254,25957000.0,44.54832016,1.11698188281909,20086849958.4175,89.70418533693942,1.5819388612924299,37070.3305155452,19.1563204437673,21.1709746460607,94.0,2.52372603385417,294140.0,11.0,0.903278027879119,4.956378238777731,81.0091116462816,2.53704128907876,7.527963824128141,2.2437149081237098,3.9527435471986196,0.686663556687529,1.13948320062251,18.0876103258393,0.33713428380657695,6.97515351302477,5.435153970425709,6.545214203172559,1.00713981435476,1.50986059914736,25.0045594932267,62750000.0,2146.0,6.39259521320073,7.57619587352741,7.911927728997519,196.115207044265,0.647182705470772,3440539.0,8.82035289317883,51.361772853829606,3.0,6.0,32.38,0.28034535273654404,8.0,62386152269.9259
330,2004,South Korea,30    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2004,Britain,30    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2004,Cuba,27    ,0,44.066130881575006,15.4285698941766,743256.0,889369.0,2921.5,1.0,0.0,16.0217783943669,6120800000.0,0.7321414548595659,279700000.0,279700000.0,768196.0,6.814257644,,,116.36683744646601,5.7705380702155695,3949.3477984125,35.479674371122705,8.800617752532519,88.0,0.605978559202327,106410.0,12.0,0.10736819609285198,0.289264131536141,66.4752038160465,3.5383067600813596,7.248796373474231,21.970688631054898,0.471283081042829,0.0911138346925248,0.0972393075147752,11.446739356805699,1.6523563178885299,1.21626480000419,14.096566925081198,1.25573113230492,0.358867483822145,0.0385826205282806,17.524616333133,75797.0,744.0,6.72385106694464,9.36379416038062,9.66291338383541,105.882351282774,0.195950404532165,2192981.0,25.596525005267,49.834427181953295,3.0,6.0,23.959,-0.195626483279462,6.0,
333,2004,Ukraine,23    ,0,44.276460011060706,22.6576761594944,2200094.0,40996700.0,2845.2,5.319,-6512000000.0,61.211255443869106,39715736040.6091,7.5134810917004,25930000000.0,4874976499.34198,12141956.0,25.58869383,2.64321685940547,1715000000.0,34.528299756328394,12.100000008916302,2654.33354768562,18.077846966066197,21.134237191876302,99.0,15.1556536047914,579340.0,10.0,0.0023840051469282,9.595894689400302,43.8662531328296,5.262751787020321,36.5343285687297,2.17825845564336,8.7169754465874,2.16888215500703,1.2701664490357298,19.5970342932938,0.00047517653744028797,0.211926370210017,3.3714211962552203,0.209046424401345,0.9016357041502041,0.8642414910468571,6.53920530816581,13735000.0,5415.0,6.91050950127456,6.5254647456873895,6.39261108131442,81.9063071771326,-0.758627911477708,2652258.0,8.2687047685521,53.5740421698466,3.0,6.0,32.403,-1.28189759112046,7.0,9718436099.299591
334,2004,Netherlands,22    ,0,47.93834370954121,20.7239246043922,25595676.0,1748400.0,8066.3,0.8054,0.0,63.5358314612961,413321331015.644,7.923441469331349,41514000000.0,51544574124.6586,7861000.0,48.46078295,21.492920282924104,139818464863.608,90.29426281543199,2.0307063149188997,47200.424693034,22.454904101431698,20.682942098221396,98.0,1.3500077389418,33760.0,12.0,1.0925839197549,1.74811047265486,91.153631664405,1.5406439842384398,2.9955591210490002,0.8155381943601251,0.8757887377787991,0.39102903383317,1.1352253445806002,7.75378441584014,0.309513246623013,2.6736878656145597,11.821321540641902,1.4113261020307901,0.7164396282368729,1.3669690653167001,22.7710524172046,14800000.0,924.0,6.11058917154798,7.24018246292809,8.012486612615481,482.28018364928903,0.347475412048658,1019035.0,7.67812275065667,50.42588396041229,2.0,6.0,18.486,-5.804665709632549,6.0,21603060712.3713
335,2004,Romania,19    ,0,45.6510413607763,21.909399402410898,1337781.0,24401681.0,3996.1,3.2637,0.0,35.6370875538096,27161319974.2623,-8.93998575262636,-22238000000.0,-6813739007.8745,4388000.0,19.80308566,8.45355657702828,6443000000.0,89.203141989104,8.35859127520742,6511.16568437516,15.9961342340589,24.2862242690985,97.0,15.495259055004102,230000.0,11.0,1.48570151567031,3.9700875018484503,80.2062339092018,1.03642393949899,12.7305092225717,0.35404906046488704,2.9788969253433697,0.676368849657678,0.531816577591283,5.577555352556209,0.914443183022573,0.330430970924109,4.30131922224565,0.30311796582606104,0.47229768691879703,0.33055860090378103,7.12815689987097,10215388.0,3550.0,7.6424317988298,7.286066912363009,7.13095071355712,93.2684695652174,-0.5697862725328791,1916006.0,16.838604154393998,51.2221204213094,4.0,7.0,46.957,-0.8483832234564671,8.0,16095478770.1168
336,2004,Spain,19    ,0,44.9639413050299,24.2085679633702,45539952.0,24842578.0,3750.1,0.8054,0.0,25.1788906688955,269302210081.947,-3.8546818044624,-33205000000.0,-41227961261.485,17934477.0,41.99098714,2.35390919128423,25176365229.154,87.1367531742371,3.1667465006120596,30504.357430610296,17.159689814492303,28.752873162917,97.0,3.92127569464495,499180.0,12.0,2.98859897885058,4.36184042261091,83.5729899101685,1.3432636303779097,3.1883494736851095,3.96990205305493,3.5066726239802795,0.36737702715061,1.06284630273204,13.4384111109809,0.317301638050885,5.64345992788934,4.84809193268028,4.698044065277349,0.872968456697985,2.67926452853898,19.941667429565,38622582.0,1798.0,8.15897070955304,8.26788316344885,7.95117757100126,85.98480508033171,1.7254663034483,5306159.0,16.0504265940037,50.7250159826618,3.0,6.0,22.978,0.6691782932747541,6.0,19758633158.0035
337,2004,Hungary,17    ,0,45.531930456699,22.5767490937323,2546234.0,16779323.0,5589.9,202.7458,0.0,59.5350894172198,61956149029.9676,-3.9126704553964196,-825537000000.0,-4071783484.54074,3564000.0,35.22479826,4.36076431064671,4538099567.15789,80.02926283994199,5.00491802393572,12544.0903718178,21.9643493257617,27.0165724855714,99.0,4.98717500430237,89620.0,11.0,0.927196426151702,1.8652915081417798,86.9739246851096,0.928898670537365,9.717006422071151,0.45230202590992896,0.5095869064943879,0.165266306690461,0.325818557035403,12.0988788887387,0.18222675734513502,0.0597961993606871,10.164722256565,0.0594128618377234,0.333505301671034,0.0912249607273973,21.625960644535198,8727188.0,636.0,7.90977368330719,6.8677902204449905,6.2261367776670395,112.777795135015,-0.22143937865480703,1760298.0,26.430087362175797,52.531605273866205,4.0,7.0,34.104,-1.40779374351064,8.0,15965390998.9936
338,2004,Greece,16    ,1,48.667714225654706,26.2224623914879,9276954.0,5067927.0,4017.7,0.8054,0.0,20.7081145744875,49807418301.4651,-8.48221244637653,-16431387700.0,-20401524335.7338,6352302.0,57.56346315,0.89283118193001,2147448817.2750602,84.8083497751631,5.06099256477832,27614.405934628197,19.1550228114664,25.3071696410453,95.0,3.0626615630971803,128900.0,12.0,2.64011090099877,5.5793443731176104,69.1434894753246,0.8472663527128449,21.2462347832784,0.596321702351259,4.10369117149908,0.318226803356107,1.10465881047894,28.2163996236766,0.475060564168543,4.59444065827447,4.1873449428618,4.01242296058379,0.8561661305387321,0.5684899607987509,21.7350561157631,9324335.0,479.0,7.46097434740862,7.593285269102581,7.679522224047901,84.9894569433669,0.24741354282281197,3155606.0,38.8870363072321,50.4356604700033,2.0,6.0,25.927,-1.22280407326087,6.0,2707783998.301
339,2004,Belarus,15    ,0,44.3919912172997,21.220570370970602,274185.0,6606087.0,2983.4,0.2160258,168320000.0,67.8863333586708,15709975382.57,-6.363843670361941,-318140000.0,-1472694465.1981401,3175886.0,32.67375453,0.707816602722846,163800000.0,417.04317939135103,11.449742927006099,3780.63623184238,20.6031789213431,28.6673014374357,99.0,22.675122647452003,202810.0,10.0,0.578231585692787,0.8722110705854301,38.7633764127412,2.6865955332670404,54.4413333007372,1.44487226970265,0.916297812645301,1.01619966770742,0.153093417506386,6.217058700828789,1.86433914979983,0.112973974109841,1.2435211444894299,0.11046775899042699,0.26015029349741703,0.1201463201338,2.6515372082697497,2239287.0,657.0,6.67719686833536,6.61596363568632,6.769686988752951,47.976657955722104,-0.6821694722439189,1759505.0,25.154795552639104,53.261508693588105,3.0,6.0,28.113000000000003,-2.3471783053101403,7.0,836974642.870492
