,Year,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
269,2000,5,0,2.04E+11,19918.92852,0.683880295,1667888297,16.31505574,4.748423098,2.39E-05,58197.99115,0,0,0,0,10.6408,52.51411551,25.72377721,8021.4,0,1.0854,10.2,0,71.85758766,2.636103818,6807000000,6271420674,48.98274495,1.929150705,1645245645,83.04954288,3.633652015,20.87440265,23.78182339,95,2.023575857,30280,12,0.528943765,1.762540473,90.8183795,1.370185445,1.936303191,1.162565732,1.175065789,1.892002777,1.116553802,8.652676735,0.028245563,1.289395418,3.988577246,0.969088761,1.289609047,2.240249625,12.29828957,3.14E-05,5980744426,558,6.439192823,7.124831292,7.655340174,338.5485469,0.242517956,1792495,18.00266028,51.03289754,3,6,2.872,-1.927195802,6
270,2000,5,0,1.13E+11,2470.925852,4.119208565,5486291503,13.75499288,5.25,0.858343956,1143211148,0.262316328,349373870.7,0.183780411,244773454.1,73.8364,60.34269719,6.452469262,2765.9,1.432050025,6.9398,11.624,-7025000000,27.15888005,2.879986136,27254000000,3927202513,10.8504829,0.71048561,968831356,48.41250109,4.154544583,18.38693724,16.3653252,73,8.843786474,1213090,14,0.103256635,2.093011024,71.68286028,3.916388077,0.740083685,2.28845571,0.832473886,2.083708167,18.35277356,9.861109524,0.368771177,8.789643159,6.892328277,4.460686522,1.172893634,2.026791726,15.28166744,0.014738851,-3173578489,50977,8.583855231,7.490779245,6.582111926,37.69573156,1.474994162,5605027,21.54512099,50.92675607,1,7,43.109,0.367691493,5
271,2000,5,0,33949203314,1182.045845,1.289543637,491233561.3,10.80376386,5.5,0.002931841,1116843.753,0.0728073,27734919.79,0,0,35.2428,63.3799364,8.592017384,366.8,0.000310865,10.626,6.322,-8.00E-05,26.78743166,-5.586963472,-23068413100,-2170940439,4.93940631,0.568078587,220739724.5,90.14779651,1.912872981,17.60413418,26.35569717,95,-0.74228819,446300,12,0.001012037,3.58775816,85.711028,0.727314107,2.15914585,1.838048144,2.932680259,4.775092221,1.855679378,11.3552797,0.029380043,12.61167022,3.12478208,10.39206017,0.555004142,1.785897546,13.05243818,0.001893226,-763653952.6,26796,8.226578594,7.383283371,6.704913931,64.64176787,1.167367536,3134389,20.37044391,50.45348258,2,6,46.665,0.46694685,6
272,2000,4,0,78746319213,1182.381984,4.92606623,5393155830,17.47010798,4.01,10.5622069,11563715361,0.041414853,45341809.44,0,0,39.5554,64.32565455,6.909154638,1835.1,0.0038014,5731,5.116,3.54E+12,21.46705757,1.676867672,1.05E+13,1837707919,14.34446402,0.176632889,193575000,15.8724032,5.845527476,12.93211409,35.10053349,99,24.92926052,1628760,11,0.005357077,4.666285386,72.08175469,11.83851786,4.40449289,0.215002229,2.163457091,3.880701416,5.410716752,25.74943115,0.921605498,9.669301456,7.457797175,0.868733268,2.476143384,0.744631797,29.77637642,0.785537481,-109323852.7,35138,8.147618853,6.849510835,5.979165967,40.60257742,1.629973143,7128140,16.83064019,49.29694176,1,6,35.958,-0.363485443,7
273,2000,4,0,1.03E+11,20022.00501,0.608850482,759589684.8,17.05163711,5.4,0,0,0.008566266,10687101.74,0,0,10.1402,49.54363011,22.42246277,3498.7,0,1.0854,9.5,-931000000,42.08687739,9.179442394,12508000000,11523862171,54.91199421,10.75309164,13499419748,86.1914973,5.634847452,19.80537351,23.89385077,99,1.630493317,304590,13,0.57551339,2.265663177,82.82905716,4.890333986,6.367431016,2.419818474,1.204517154,0.725685618,0.987643202,16.59542945,2.271219676,0.073985329,3.886871844,0.054773047,0.32631443,0.511819599,15.87534547,0,-782200110.6,202,5.6224827,6.507630749,7.020627972,16.99402147,0.207606515,1019206,23.95897097,51.18348219,4,7,17.817,-1.11386623,6
274,2000,4,0,11394990852,462.2639329,13.03497608,1765114926,5.345598927,9.3747642,10.32217845,1397764840,0.182782237,24751227.18,0,0,27.8296,72.07716667,7.954038481,2694.6,0.020115334,236.59,5.500840676,26019693000,24.58799361,3.063143379,99722685000,421500000,6.660426288,0.542863133,74700000,295.1492461,3.799999993,18.65311634,22.1,99,47.34078685,425400,11,0.268930551,0.192495633,35.92989145,1.912632572,57.10423734,1.120813174,2.276694096,1.386799823,9.89E-07,6.696940654,0.021080542,0.577623962,2.287110205,0.559333198,1.03755991,1.89E-05,3.949580658,10.89305302,-219000000,29779,7.869139464,6.973336776,7.012097815,57.94640339,1.383746821,2134602,23.13581096,50.27149871,4,7,62.571,1.599734853,7
275,2000,4,0,41625929210,10790.34897,0.962741517,477844976.2,15.54807677,6.775,0.538608634,267331807.3,0.047181777,23418097.82,0,0,27.9774,52.74563544,18.04909937,6319.1,0.027044989,2.2773,6.91,1000000,35.74462404,2.972321198,3562000000,1564132964,47.44753756,-2.865294556,-1507812033,75.81245845,2.903533358,17.01199109,22.03372859,90,2.852310665,263310,11,2.54476127,2.738709803,79.51437306,11.41793341,0.354628976,2.833374127,1.442392966,1.367357755,0.525178438,17.94086567,0.52945342,6.055593274,12.16883719,0.693770669,0.870761675,0.55837725,16.28968868,0.142754263,-2989065999,340,7.0666343,7.768157805,8.054059803,14.65079184,0.587564086,1062905,32.15893805,50.92026622,2,5,14.323,0.141628974,7
276,2000,4,0,2.42E+11,6530.061443,0.744370273,2059345022,10.91931354,4.6,1.695314393,4690188988,0.034225716,94687497.28,0.014614817,40432768.13,66.8976,61.02129455,15.95976746,3472.5,0,1,7.796,3810500000,10.9863962,-0.649709935,-1846500000,-1846500000,21.30261142,3.665790595,10418314339,59.21452939,-0.788998939,13.78421291,16.19269626,83,1.037287101,2736690,12,1.733328553,4.102987447,48.95086983,5.100815264,0.784569261,34.82774136,4.671243921,2.371603816,1.559827997,14.48806026,1.728501133,0.48455764,6.494214986,0.318298532,0.741979239,1.458053491,9.788304114,0.21622538,-7547750000,12393,7.337702672,6.493562761,6.163880959,13.54097541,1.110875305,12406780,37.557887,51.07239567,3,6,10.858,-0.62386724,6
277,2000,4,0,98284086542,5842.743538,0.936496038,1009297422,14.01737505,4.297142857,0.219925462,25454001.6,0.017801534,4632903.225,0,0,1.0744,46.69865761,8.647508572,2375.4,0.001060116,3.09185,9.076,0,32.47347361,-0.436935185,-276150000,-154812540.2,2.180637466,1.929150705,11056000,86.34299182,3.608286538,16.98175466,23.36720897,56,4.708652027,120410,11,0.003944891,8.102047185,46.98958755,5.756773397,3.373508815,26.17497526,2.956037545,7.673467623,7.071704927,47.24969417,0.000274502,3.859477501,35.88282611,0.242581946,8.301689025,12.63576114,30.54297555,0.025728658,-904947955.1,18316,9.568985691,9.638305386,6.915026784,190.4250062,0.863279232,2777161,20.38639111,51.25086146,2,7,40.588,0.671289261,6
278,2000,3,0,1.63E+11,20328.91945,0.462565873,902401258.8,16.3871254,5.377116632,0.067684942,132043846.6,0,0,0,0,13.9232,47.52972806,22.70468053,5403.9,0.00045584,1.0854,9.6,-915950000,43.34627395,1.382968344,2954110000,2721678644,49.5335641,4.332020304,8525406379,83.83117744,3.368407739,19.00125876,25.9594091,81,1.371213492,82580,10,0.294840264,1.092605314,90.95267915,1.476435274,4.470256682,0.989928999,0.854764451,0.267059746,0.694035437,8.752480589,0.05705317,1.161833251,1.537438634,1.031327211,0.21402635,0.603593589,7.776852122,0.027036307,-1713838216,372,6.713209557,8.302736034,8.42833586,97.01581497,0.240466652,1549227,29.38811862,51.46523678,3,6,34.2,0.240475249,8
279,2000,3,0,2883466178,358.2568618,8.572191938,427531523.7,13.22010352,4.04,28.96515264,1444614858,0,0,0,0,36.5066,58.72417991,9.285204787,2335.3,0,0.89483075,5.8,-42370400,39.04135987,0.663264874,31293500,34971417.78,9.863665479,2.464373862,129937000,100,11.09999925,9.450077362,20.67400013,76,12.49336968,82605,10,0.399664019,0.630628311,76.91456029,0.710585395,20.42334807,0.416838387,0.661289519,0.101553321,0.372161001,2.262427622,0.11104522,1.909671327,2.340439048,4.9421458,1.441330762,2.06942155,11.41616972,2.872024202,-285193596.7,8599,7.931417912,8.344783595,8.955413356,97.43477998,0.821519964,1805977,43.6663625,51.10697212,3,6,48.614,0.408911483,7
280,2000,3,0,5680984937,2399.520575,1.160708286,92019957.62,28.34199821,4.986133537,0,0,0,0,0,0,19.1344,48.90916513,22.31917274,2199,0,0.863,13.6,0,36.88260607,-7.987695696,-547180000,-634044032.4,30.81555246,4.084622814,324227514.3,55.25958538,5.406858484,20.72360191,24.72433998,96,3.615480202,62196,11,0.336415645,1.537098045,87.8550329,0.092124942,8.742888339,0.259046196,1.597745914,0.073052351,1.04369371,11.80855145,0.409142291,0.122675068,0.851269979,0.021091896,0.173596614,0.082631283,18.95029031,0,-9847045.191,222,6.344192832,6.149559981,7.064986264,38.06595279,-0.963935407,761714,47.26680401,54.04779651,4,7,31.933,-0.483597901,8
281,2000,3,0,4757952941,3405.872605,3.93412609,215279947,12.94538559,4.969804174,0.105564785,5776627.567,0,0,0,0,26.2586,48.36951096,22.28179252,2114.7,0,1.0853,13.2,35389500,61.63612381,-3.241283578,-200012200,-184292085.1,37.3677018,7.320273855,416214286.8,57.87631253,10.56807495,19.11346286,28.84351217,93,3.760529129,42390,13,0.052610732,0.638070657,94.52321866,0.396905777,4.168664779,0.117016454,0.533561049,0.083314544,0.124708002,5.424170606,0.00884163,0.086592028,4.414692988,0.079030648,0.407328303,0.130754001,16.75311283,0,-213445038.2,111,6.596191558,6.18523559,6.81131388,32.95553197,0.483707162,400224,41.30018647,53.35902584,4,7,30.632,1.056448357,6
282,2000,3,0,99923121265,1589.846789,2.11972637,2626340973,18.34285289,4.46,0.710481192,880286197.4,0.005862271,7263354.006,0.292602465,362534454.7,43.44,43.93048515,9.409968423,2719,0.037576123,40.1118,6.877,82397000000,64.84021237,8.382541166,4.25E+11,10594887290,8.880653984,2.663126912,3365987583,96.48737532,4.455676031,13.57595719,22.28259251,97,1.330799542,510890,12,0.509225242,2.24148694,78.4551399,14.99499924,0.450418707,1.347470909,0.952039262,1.744565757,1.546140987,6.040635622,2.08416803,9.293235408,15.91809554,2.354793518,1.292619708,1.170490927,7.043261639,0.183841788,-2492109554,18004,8.643181815,9.169855841,8.643225755,123.232048,1.039999324,6360482,32.18354036,50.60866914,3,6,68.609,0.426805011,6
283,2000,3,0,29683127900,242.604336,2.738597332,1101954931,2.733541774,0.85,21.16843094,8517738838,8.99E-05,36157.93378,2.328917861,937108384.1,132.8236,86.62469289,5.253503327,1171.5,6.06E-05,101.6973,17.894,-10000,51.73036068,32.0801902,1.51E+12,14880720629,0.452280273,2.457934255,1140137660,19.93120716,5.318093381,8.342579909,7.031059993,29,35.22953407,910770,12,0.33404293,0.080971385,71.26793236,2.983537345,0.108351927,3.805100752,0.071631849,14.42960732,6.999795522,21.39822919,0.741663466,2.381987743,7.5479152,0.492373186,3.516882464,4.091419967,20.32719006,0.315498961,-6148079272,576113,7.460026837,6.027383094,5.054904433,134.3390856,2.50339744,7280706,17.07985748,49.58409797,1,6,65.16,1.684171493,6
284,2000,2,0,16421089089,8256.263604,1.023395554,208585654.5,19.42762423,5.28319427,0.004660809,949953.2202,0,0,0,0,7.1828,42.67375974,20.1232105,4803.1,0.016019892,0.9292,9.3,0,50.00560338,-3.667915945,-693308500,-746134847.2,39.49707795,0.6675777,135800000,67.77784443,4.15543396,18.50459795,28.52063992,91,5.447243694,20140,11,1.664444249,0.997785017,77.43271324,0.351367752,18.59359361,0.496657479,0.955019278,0.298595365,0.207609022,20.90284251,0.420582971,0.852884925,2.160617786,0.837862636,0.289814095,0.210347616,13.89752665,0.000156086,-904947955.1,81,6.825982162,7.338790582,7.491778263,98.75496524,0.29607496,2466226.5,23.71715436,51.18081647,4,7,49.248,0.24133084,8
285,2000,2,0,5806808659,19493.13055,0.388837375,24173834.13,6.597181717,3.8356,0,0,0,0,0,0,51.1554,53.0395738,8.189613098,2476.2,0,1,5.605,2000,44.35617439,-2.489114274,-157500000,-157500000,38.38564571,3.954926012,250250000,65.67805591,4.1492464,10.75265758,27.90020532,99,0.921830664,10010,11,0.121707165,0.010613945,92.73599293,0.002239033,0.609549471,6.121076369,0.002907881,0.292279073,0.114248074,7.142299901,3.271024314,0.189966302,0.710483386,0.195769415,0.048241415,0.200365646,3.325286478,0,-110599700,71,8.522098815,8.04563096,8.484138464,29.75924076,1.46013665,2466226.5,23.71715436,51.29159715,2,5,17.991,0.435706093,6
286,2000,2,0,17857904448,4034.772808,1.311338688,280203958.7,15.78683306,3.49,0.639183578,136579337.2,0,0,0,0,16.773,49.00376852,23.19342148,4119.2,0,8.2777,11.2,-1.20E-05,36.50504249,-3.046859343,-5491686900,-663431496.7,38.86881243,4.853347868,1056781255,70.0739333,3.767496172,21.33505737,20.15082908,93,4.434764519,55910,11,2.865130183,1.186371203,74.53699367,0.176916056,15.38819815,0.357605515,1.063122454,0.065631872,5.5464021,7.209677997,0.512875301,3.896288237,1.754626329,3.844508351,0.315286745,1.016335856,8.188901476,0.196007155,-406494376.5,328,6.442505793,6.360069798,7.150680195,79.16294044,-2.850972601,692836,28.16084829,51.85838174,4,7,44.413,-3.163470681,8
287,2000,2,0,1089327081,299.2992293,3.885362972,50897874.94,16.8422532,5.38241065,0.002387019,31269.72019,0,0,0,0,41.8018,48.98165355,14.03781447,2032.8,0,12.4334,11.716,111000,49.77766923,-25.65371947,-4109611700,-330529999.8,13.8966587,9.898875693,127540000,100,2.107716052,10.26869972,23.9469823,95,27.32850083,32880,11,0,0.907249314,30.49867101,0.230556029,67.90470568,1.495157869,0.936480465,0.401928113,0.027658702,1.596623309,0.142363891,0.068438861,0.582889254,0.024481631,0.66996579,0.083714926,1.536428073,0.003463575,21569996.94,1263,6.803721472,5.890930806,7.496772155,126.7399798,-0.203359857,608135,36.47988473,52.13688743,4,7,54.197,-0.020529691,7
288,2000,2,0,1.53E+11,7331.682643,2.259447151,4302145536,8.677757676,7.1861867,11.13222695,21196539376,0.000405163,771457.9371,0,0,27.3198,70.06459311,5.102655585,3516.4,0,3.75,3.737,60400.00002,43.40527066,18.64408996,1.33E+11,35333333333,14.27800738,-0.992569137,-1881066667,49.97448007,5.625416143,25.86308159,19.31699949,95,10.94798496,2149690,12,0.000335375,13.1780411,59.86446905,18.98713797,0.955662043,0.753270701,3.711079655,12.04988798,3.678157229,40.13519557,0.183763797,6.134800927,7.764829878,2.677221864,3.431844261,1.670478985,20.52011739,0.379336125,892013333.3,10370,8.274298087,7.163213534,6.625714457,9.659212259,2.289046229,3567444,21.51669541,45.53527883,3,6,20.152,1.144361717,6
289,2000,2,0,5865464535,4625.819044,4.589437185,345393616.9,12.00551282,2.55,10.05679601,756858196.2,0,0,0,0,40.7776,47.29561604,9.624403056,2278.1,0,6.2998,8.073,-200000,59.2185818,13.87405661,7127200000,1131337503,24.98193984,8.332988117,679500036,100,6.901359504,11.95331191,16.78583317,90,12.04315316,5130,12,1.287115805,0.009339307,69.1128514,0.097723565,0.001374837,28.92028581,0.000303064,0.003566657,0.576778866,29.6000328,0.340141603,0.09734159,2.602426301,0.094617793,0.676574795,3.849823537,43.24185032,2.758762972,-628500031.7,453,7.591351962,7.089445691,8.12824576,247.1703704,0.253399689,2466226.5,23.71715436,50.26652608,2,5,89.223,0.032798552,5
290,2000,2,0,13286271950,3384.655426,0.557149284,79322053.54,5.863445289,4.75,0,0,0,0,0.815257815,116069293.9,75.1436,57.33440269,8.964684116,3626.2,0,308.19,4.032,8500.0005,43.11444064,-0.6671274,-30736500000,-99732307.99,22.89509745,4.8391298,723426415.3,32.83647549,3.73453301,13.82589712,20.73621597,88,9.518621977,51060,12,0.09759653,0.144390818,79.45057862,2.003944569,0.413619162,17.77880483,0.109578233,0.083370878,0.062507182,2.673020024,34.57324359,0.008080055,3.148516166,0.002432615,0.156471637,0.019952864,3.887229117,0,-712956217.3,852,7.656322009,7.97534182,7.738468204,76.87902468,1.973780614,1031934,44.51954002,49.80458262,2,6,40.951,-0.188250997,5
291,2000,2,0,98001942083,9519.306777,0.78281802,908883034.1,15.59124399,4.992542371,0,0,0,0,0,0,20.2862,47.79974416,24.10778486,2793.5,0,1.0854,10.2,0,28.19085674,-11.04167665,-14184834000,-13068761747,41.72816203,6.162014712,7293267564,76.85906499,3.787494645,19.02240514,28.76434253,96,3.45961207,91500,12,0.721994928,1.157754836,92.92692082,0.388925464,0.593364902,1.322086606,0.839856153,0.112014203,3.094836926,6.351084256,0.037834936,2.569111591,1.672958085,2.383604999,0.641111691,3.499220148,12.15128271,0,-2254487746,623,7.528872214,7.151809933,7.290679485,112.4579016,0.702859953,2672448,47.74272983,51.74514838,3,6,45.601,-0.72547046,6
292,2000,1,0,7845500099,513.6427855,0.523988116,49729030.21,9.877108499,1.77,7.455910062,707602262.9,0,0,0,0,154.7712,93.54253955,6.522146812,1763.5,0,711.9763,15.136,-12.78968,25.90820941,0.963549861,69178300100,97163768.09,0.62196245,1.579852554,159311348,94.00394096,3.553374364,10.68592661,19.98456876,62,5.214816796,472710,12,3.578789452,0.964342494,79.51435977,7.35260751,0.346631353,0.235989336,0.802564446,0.682985681,7.48607245,9.420778326,4.188714589,1.995998285,3.912706166,0.938484608,1.076912516,28.72971687,8.752409174,0,-593449564.5,61837,7.298528867,5.876399657,4.71816533,32.31206025,2.535051988,1490263,21.4235461,50.15390622,2,6,54.458,1.442933102,7
293,2000,1,0,81104557203,2007.341885,0.858726616,839230514.2,12.63007764,3.674110726,4.147501971,4053339152,0.218583173,213620569.5,0.015146111,14802241.02,85.107,56.92254239,7.440720549,3229.1,0.006104256,2087.6779,5.644,0.004,15.91513972,-0.836806038,-1.75E+12,-835856910.7,17.80216186,2.439226559,2436459923,73.2301825,4.419993,16.7907889,14.89562703,79,31.76134759,1109500,11,0.408202901,0.156968677,72.43804428,0.347627917,0.497565452,25.90528305,0.08373082,0.131847072,0.187698507,1.248469768,4.838869022,0.125148562,4.035939747,0.080423017,0.708033499,0.536077755,6.129674444,0.096138632,-2156927520,17944,8.235941253,8.414788342,7.502558508,36.41636593,1.457655847,6355892,21.82568801,50.54710977,3,6,27.925,0.360737638,6
294,2000,1,0,4278491776,236.8035142,0.405334396,19551584.53,11.29986495,2.382,0.000276841,13353.62412,0.000148171,7147.116817,0,0,188.0444,92.45387306,5.869252447,868.1,0.002897051,15.2272,16.466,-289092800,12.83172884,-26.7327705,-20420302000,-1341041163,0.474404942,2.774860128,139200000,52.23752463,1.678502985,16.15300901,33.13776668,70,10.90252432,786380,13,20.25279537,0.099168019,36.65053332,1.772359467,0.002390801,0.042803947,0.247845421,5.009680808,36.02159087,7.075080445,12.12935445,1.124651235,3.054586363,0.845060529,3.304908755,51.26817256,8.194664365,0.000240298,-192900001.3,92974,7.700769539,6.305754543,5.097125175,22.97577126,2.708627783,1018992,19.38228791,52.03477724,3,6,70.902,2.457887315,5
295,2000,1,0,75532711644,19850.00204,0.68630466,597332784.9,13.18696721,4.26,0.029830426,25963238.42,0,0,0,0,19.0012,46.96836095,15.56005131,7801.9,0,1.0854,8.2,-256006400,94.48989759,13.83985765,14999778900,13819586235,47.59954853,25.53841924,25501012792,87.83967161,9.55979847,14.68502915,24.5337903,86,6.792259536,68890,13,3.503437256,1.404828356,90.95522875,2.188686848,0.930024393,0.850454725,0.580091041,0.224491322,0.767585663,5.541333992,5.941241524,0.17973431,3.3042237,0.123143657,0.312853577,0.508443615,5.193712934,0.034786379,-12819254561,342,8.056896537,6.831740439,7.29578104,55.23550588,1.333042666,988539,43.92319764,50.26335577,1,5,40.854,0.723001355,5
296,2000,1,0,20504308194,6173.615639,0.337821133,76878105.47,9.885553636,2.3,0,0,0.000784549,178540.0674,0.012734088,2897901.987,65.0058,60.37990961,20.98764717,3891.5,0,12.0996,9.424,-100,16.69809895,-3.31754026,-9161462600,-757170699.9,27.97568382,1.15156664,262825000,65.56995393,-1.92993064,12.35604875,14.4570209,90,3.539308497,175020,12,0.992756559,0.858038038,37.85140574,5.583230418,0.424216507,51.48040248,2.246847453,0.160230129,1.260910717,61.1558377,0.408552781,0.55682807,3.842117722,0.379230021,0.61647301,3.774698897,62.13677001,0,-66211329.3,804,7.219070048,6.465660097,6.523601244,18.97637413,0.359758677,1600392,52.36070964,51.60138791,3,6,7.972,-3.152560246,6
297,2000,1,0,29845944488,371.7473447,2.341507738,777228614.3,3.939232743,2.992093584,5.522269663,1833035154,0.017534724,5820390.369,0.605964009,201140726.4,28.6456,61.5007514,10.37416959,4112.4,0.031425656,14167.7998,5.539,4.81E+12,53.92149701,-3.574100403,-1.58E+13,-1114137106,3.167092484,4.16392408,1298000000,38.80517805,6.787316408,6.41826259,29.60991382,96,3.408827662,311060,11,0.634922116,2.814109334,70.73515133,22.6101065,1.274049331,0.795670715,2.618166016,0.58137379,0.750560209,6.01982006,0.795301778,1.043770095,20.1836771,0.26026665,1.337674128,0.22833572,4.605726339,0.061770392,2020991986,33482,8.608735484,7.759345173,7.136401171,258.1031377,1.120008149,4389369,22.43044196,50.73659132,3,6,75.626,0.386188577,7
298,2000,1,0,1656636757,539.6935216,2.555771067,50207193.97,15.48154691,2.325448914,0,0,0.188221535,3697543.672,0,0,39.3926,55.82827754,15.60725597,1383,0,539.526001,8.575,-4241200000,23.37527851,-27.16801073,-2.80E+11,-519333821.7,17.37650134,5.450433166,104188500,128.6107988,5.899999999,11.80901553,18.64358184,93,-1.373675994,28470,10,10.41825287,1.979421917,54.13984272,0.477891832,24.6977816,1.495157869,10.14636428,0.119866705,1.117760084,10.74412281,5.30950994,5.433500839,0.611906335,10.02284837,0.618869449,0.00640923,13.62897283,0,52900000.09,1059,6.259332757,6.326933845,8.444732887,107.8183351,-0.630956668,1111301,55.98550111,53.05827389,4,7,35.334,0.167481737,7
299,2000,1,0,2737148660,10143.32548,0.564306744,17213895.07,9.954130397,4.35,0.316529336,9655569.129,0,0,0,0,50.2788,50.30495786,17.32550562,2608.7,0,2,9.962,3900000,42.37706231,-4.025308345,-251300000,-125650000,45.88970787,0.621496076,19400000,626.2413482,4.453059514,13.27086337,17.74787762,93,-1.342850566,430,11,17.919956,1.656963206,29.45187472,0.916740501,28.47509655,21.49742023,1.646366579,0.025005287,0.067540132,52.62816928,0.118939041,0.168571109,2.231748259,0.184960361,0.259536261,0.112520835,12.08146918,0.013433943,-71050000,50,7.707340732,7.738723574,8.535419817,627.5511628,0.343375699,2466226.5,23.71715436,51.95896767,2,5,66.17,0.231565299,5
300,2000,1,0,61455465101,4026.499091,1.134303254,852140935.5,13.42881041,3.41,0.026864367,20181751.73,4.739624708,3560624744,0,0,59.4428,52.87538157,11.42219767,4362.1,0,539.49,5.268,0,30.53170013,1.747578149,7.34E+11,1360680637,21.63762844,6.241918165,4860015668,53.56537234,5.326938419,12.08256333,22.11674947,91,4.271839188,743532,12,5.085388739,1.182584667,65.60792543,6.18655702,0.846916983,20.77755499,0.460357579,0.7385,0.296799263,29.30668583,10.55540479,0.268414445,6.707771394,0.124846437,0.689460943,2.656682549,42.67374238,0.021289387,-2736318633,2391,7.96487104,8.161198231,7.613283381,20.52736668,1.224826126,5658363,43.07159642,50.55908976,2,6,13.927,-0.871222742,6
301,2000,1,0,3026572261,1487.39139,4.720583464,174795416,18.11814261,4.082994906,0.04415309,1634916.048,0.101081617,3742885.474,0,0,28.1426,48.30361288,14.66900572,2565,0.0985968,65.904,8.302,-1000000,32.94684009,-14.26646719,-35473000000,-538252609.9,24.93175069,5.765058703,217507099.2,88.86720635,4.549135778,16.93049556,21.88010264,95,13.78728948,25430,11,25.45923625,0.660378123,63.50024922,0.061035373,10.0210885,0.071801166,0.701344618,0.015548837,0.169696035,1.019426029,9.139359036,0.540209016,0.900704824,0.748671789,0.261445073,0.332946587,4.059116222,0,-70016434.51,377,7.336030906,7.373648547,7.212148726,80.0164766,0.513647494,460744,38.67423905,49.90512688,4,7,41.452,1.019078239,8
302,2000,1,0,98284086542,5842.743538,0.360786937,31346290.41,12.73752624,5.73,0,0,0,0,0,0,19.7576,53.40658022,17.81001271,3266.4,0,78.616,6.5,-1000000,32.41168483,-6.951038312,-48887000000,-621845425.9,70.01123255,1.734399197,155160734.1,55.88470385,4.680514158,22.38886401,24.55037288,98,3.994341758,100250,13,0.02270546,0.0549801,97.48522338,0.658696423,0.64513134,0.077710397,0.028265291,0.011602672,1.07066504,2.492071162,0.018228757,0.229063414,2.708471881,0.070670542,0.428503371,0.221955302,6.950008111,0,-257771954.8,13,7.251962884,7.212705211,7.673804425,2.805037406,1.369192833,2466226.5,23.71715436,49.95738824,3,6,7.599,-0.378337171,7
