,Year,Country,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
328,2004,Bulgaria,12    ,0,22570943998.9518,2924.88706532862,3.1462092841042,830603297.878125,13.808883039019,2.22,0.273319947073205,72156817.5905745,0.422213572439408,111464926.204656,0.0,0.0,42.2016,45.3248777088836,25.0996266531075,4077.8,0.67229844410285,1.5751,14.3,0.0,41.0559456994903,-11.177653738391,-4594199000.0,-2916766554.50448,35.2151237514309,11.7746518629325,3072550961.81564,68.6013932273528,6.55556654678338,19.9736239235223,23.4806153720387,95.0,5.63228689598341,108760.0,11.0,7.66092261242492,2.64143302743967,67.0670478502221,0.834467798773272,20.3275447196805,0.914679087450507,2.38443180210687,0.415997851871041,0.394908277470842,4.94448481767253,1.5772554344378,0.660771033912975,4.1274206722716,0.44227631997609,0.268000334567035,0.153405436870536,7.59418793178863,0.0402285944165961,305506063.107104,802.0,7.09544492284935,6.79823849721322,6.41061731842521,70.953107760206,-0.754796951273604,1157368.0,21.3545120449494,51.335108122307,4.0,7.0,29.767,-1.93699466190597,8.0
329,2004,Brazil,10    ,0,552767462581.232,2993.51366280297,0.931310257391675,5995468104.70266,12.1559114175299,3.9,1.3521068381816,8704417628.95654,0.397303004886503,2557705635.46769,0.230155925832549,1481667899.05442,73.7234,50.8532675483259,8.661854776902,3131.8,0.0130272429465491,2.925,5.843,0.0,16.5457795939216,3.4133060911761,66824000000.0,22845811965.812,21.4242900089596,2.71638274813977,18181190855.2842,146.083002122376,5.75987600394781,18.4676286553441,17.9125015962201,99.0,7.75204644498777,8358140.0,11.0,4.83550545462751,4.13097151871839,59.1826756372742,7.38673317091436,3.10450642336991,18.4749290392075,3.26205781691673,1.00892266819998,2.74466978948985,17.5068898688908,1.39373024666736,6.59690363750819,8.50563586225238,4.50327504078513,0.923319349942127,6.09753724204005,22.2604393582641,0.0388058049209946,-25549059829.0598,81420.0,8.57857643970774,7.74919074122431,7.38312775683022,22.1028192875448,1.2288729723919,18025864.0,11.8242687870081,50.6439008388188,3.0,7.0,17.479,-0.574101420566306,7.0
330,2004,Turkey,10    ,0,333871546870.527,4979.22767192146,1.00217978094629,4000601467.5595,16.272425729795,2.86,0.0765561276167483,305604405.833298,0.013765989346172,54952452.8709842,0.0,0.0,42.5634,55.147712829316,10.1955338209571,2477.9,0.0983122028842984,1.4255,6.048,6e-05,22.7504811251205,-2.61872056378543,-15110633000.0,-10600233602.2448,28.5416732112974,0.688016608294174,2785000000.0,68.0585117636305,9.64432266346307,12.4396129878232,25.2053113095231,85.0,12.4468883734565,769630.0,11.0,5.27789497862948,11.8697434718501,71.3225184386788,1.11037414061701,10.4861853627788,0.673455123135018,9.37163287561958,0.568716450516808,1.18922263002451,12.9134012199129,1.02656377158873,5.87001139152797,6.61405374657876,6.34829852521404,1.44148068678116,1.59032373779328,17.3147973749906,0.00667396482066863,-5596566187.3027,32743.0,8.67792849913298,7.89053446879434,6.9329018184131,87.0650247521536,1.38559081714286,10123352.0,22.4884033693268,50.7761546427885,3.0,6.0,32.82,-0.458962891348136,6.0
331,2004,Poland,10    ,0,210855378978.85,5523.28866517438,2.18745528783883,5402533320.7986,14.2326714563329,5.27,0.239332026397796,591097452.156748,0.13603120976273,335967161.247796,0.0178109379473482,43989098.3236016,15.6704,42.9880892382519,18.538278620914,3537.6,0.917521524381776,3.6576,9.5,200000.0,34.2648184150678,-2.683530140548,-25039000000.0,-6845745844.26947,32.6946958576433,5.43625148168075,13868000000.0,84.3286811041164,5.13564952068977,18.2798142031291,20.2305741740635,99.0,4.91221915753128,306330.0,13.0,0.371539361635228,0.837867660712412,85.8372234374985,1.16759284913023,10.8430390246464,0.638796555237679,0.574923060887723,0.184668090633419,0.382217620330816,13.7912372008662,0.088351976210079,0.236909780101011,4.17201645798122,0.166583765725427,0.384844506445707,0.347840430459978,17.5585197168962,0.0734259847248146,-8123906386.70166,2478.0,7.6130431492694,6.59128722445696,5.96196453623928,124.644083178272,-0.0585127351273288,1679705.0,7.14570346767445,51.5599671883035,4.0,7.0,38.436,0.233309942181831,6.0
332,2004,Thailand,8    ,0,137699665683.845,2112.23947888456,2.60962924496028,4315909230.48511,15.3199671047301,4.29714285714282,0.957552027032922,1583637844.38813,0.0124112703588378,20526255.3702603,0.449496819468373,743395819.909574,42.1208,41.4803090328856,10.6507030698824,2960.8,0.171189106917291,40.2224,7.082,55492000000.0,65.9719616908803,4.53184812613716,315157000000.0,7835360396.19714,10.4790480191365,3.38947905000647,5860255942.60103,105.795331890634,6.28928854861901,13.1137541231856,25.6814553243611,98.0,3.56916422155251,510890.0,12.0,0.265772998873242,2.99134685316388,69.5830998695281,22.3579632966415,0.784426084195581,1.41220492600365,1.48994474416213,2.05288299300763,2.05370508758815,7.79316383495714,1.65428192527432,11.1313991569383,20.966017929679,2.05223598199381,1.33387985937917,1.11053535460053,7.72581454330954,0.233115128682484,-7511958510.68062,14059.0,8.14605617434708,8.67661365504791,8.96672497693285,127.23332028421,0.690476230914128,7045448.0,29.8951309847509,50.7814162683342,3.0,6.0,63.744,-1.25151486244224,6.0
333,2004,Denmark,8    ,0,206236230304.757,38085.2593177785,0.35569860084163,898025143.572847,17.1984439636473,7.75,1.11348851700104,2811202189.10218,0.0,0.0,0.0,0.0,6.3184,50.9987050124539,22.6816440055487,6013.1,0.0,5.9911,10.3,-1000000.0,43.9284568868148,5.64913303510423,85076000000.0,14200397255.9296,64.6207929612285,-3.50243033528732,-8804165491.1002,86.0059404594861,2.66819345941687,24.933914386511,21.6913534585966,95.0,2.09578950528669,42430.0,13.0,0.650432319050475,1.70200333587175,91.6408715082799,1.99931554601089,2.53400390551628,1.01342281451143,0.96456362287026,0.600313856883589,0.597076426877194,7.70869617266964,0.0203216448845221,0.53656613467589,5.28463878728121,0.0638189366307447,0.836552269851842,0.861675254670128,10.8624976755443,0.144933169746343,1095291348.8341,266.0,6.34445684518353,7.082989298374,7.28974025421678,127.375041244403,0.258432282052875,1114726.0,24.1051337309604,50.4823280867498,4.0,7.0,14.434,-1.15864159702047,6.0
334,2004,Kazakhstan,8    ,0,27069078188.8081,1803.04437717137,7.62303168053351,3071208245.19819,15.0075876190384,2.27307517303528,16.5995359949467,6687710867.62381,1.20484349415633,485413865.309731,0.0,0.0,28.6974,48.4778263133076,11.4664200242423,884.3,3.01769723931207,136.035,10.14,-0.00012,52.5004104250221,8.59162114911069,504339700000.0,3707426030.0658,16.5735988679517,13.0128589220718,5615262947.0,84.8357552944261,9.59999999963253,11.6145025847194,26.3110896798392,82.0,16.1316269966299,2699700.0,11.0,3.80992233205896,0.354014679897262,59.4468103701412,10.4939126975264,21.8876658050781,0.0995586359877027,3.72815574682355,0.503026060782727,0.0309483516013764,14.8556014927217,0.215715403782898,0.255065280886556,6.36731393951365,0.178705932450568,0.7225280672551,0.309820396520726,9.30167133479929,1.08841198378744,-2863105987.42971,8039.0,7.77545636275904,7.34699862762177,7.03680354938368,5.56098270178168,0.694922852561685,1250743.0,15.1691979933734,51.8581476537565,4.0,7.0,45.079,1.14626643544453,7.0
335,2004,Czech Republic,8    ,0,88248848245.722,8608.89395580187,1.82598730106793,2072440807.09307,21.9787794393501,3.8,0.266876176461776,302896453.998822,0.0,0.0,0.0,0.0,11.2628,40.7512233999455,19.6360298030206,5444.3,0.690128672205004,25.6998,10.5,0.0,57.3404444293512,0.81255363363379,24884000000.0,968256562.307878,33.4748176089229,5.39052370203125,6423465150.75736,92.8829577507507,4.90656376356553,20.9822938803126,29.348944829685,98.0,3.87239345084484,77260.0,11.0,0.418572926645213,1.03067806810634,91.9454678552582,0.654869065068161,5.32160660023688,0.446520245289789,0.530234065814727,0.375369544960071,0.307359696726981,7.63595921809661,0.23074572316929,0.363184124694592,4.77830501035118,0.353832406739689,0.249327204943459,0.217425187095808,12.382059485845,0.00650019723913949,-5478719678.75236,361.0,8.49481327978457,7.66776147498706,6.28631669710479,131.984222107171,0.0304348483027166,1201224.0,15.9900834710407,51.3305963624943,3.0,6.0,26.329,0.292852957260094,8.0
336,2004,Sweden,7    ,0,325148036952.135,36107.6584359761,0.251737166905991,967594596.321551,15.3813649507965,6.69,0.0,0.0,0.0255152048529825,98072027.4372633,0.0,0.0,6.2394,53.5497210213963,26.4483326162525,4892.9,0.0,7.3489,10.1,0.0,43.4469175060559,7.60000926878221,213189000000.0,29009647702.3772,63.2658034651375,4.41561706392396,16854649893.5474,88.6402884404215,4.32052981005691,24.9907757792461,21.5576188498511,99.0,0.429237637493401,410340.0,13.0,1.74897005001144,2.12863153126186,85.7773599415302,3.20921982384985,3.39333184401638,1.81217393869826,1.77348037700638,1.1799787058551,1.10548531903245,12.4736700084584,2.31452353888187,0.197141425376672,4.13734318476338,0.527536058263571,0.598907186412584,0.331635258860442,10.2469172639678,0.0,2662031052.26633,306.0,5.96792208805838,6.70202853790318,6.93134861193117,21.917266169518,0.393298991357658,1239937.0,16.3628239393415,50.4478437343031,4.0,7.0,15.742,0.0002119002472606,6.0
337,2004,Austria,7    ,0,249785478034.297,30504.2090710935,0.427543203199095,1284724571.29296,16.8133915535862,5.14,0.0605176610829329,181849519.788105,3.73278789673835e-05,112166.543509091,0.0,0.0,12.4584,47.3987139174221,23.5439762068771,6495.5,0.000706823095620783,0.8054,9.1,802070000.0,46.7530610700485,2.88817423322949,6999440000.0,8690638192.20263,46.5022596982647,1.29345298243174,3892054627.31739,89.2085263295375,2.70574307771409,18.6782277702345,24.0275543963055,83.0,1.76881968031091,82580.0,10.0,0.625703172936234,1.22536930841048,87.7307864129109,1.90170012217671,6.84430011886302,0.795766875000975,0.949609041253891,0.459896121322032,0.692238135536204,11.6435104141528,0.20475949428694,0.782333156583657,2.18369419810042,0.521556861961023,0.215444924322346,0.434923730929741,9.14793398259774,0.0250853777355769,-414576607.896697,326.0,5.97164436676657,7.151744046882,8.38847638960147,98.9581738919835,0.620413127334181,1618539.0,30.0920588440354,51.4032939790503,3.0,6.0,34.182,0.602850031287759,8.0
338,2004,Ethiopia,7    ,0,6894509979.42713,92.3894800826503,0.933425533651075,93974078.3621415,7.33063455044063,2.95999999999994,0.0,0.0,0.064693290082769,6513098.35929073,24.1228975150971,2428610510.08387,96.5532,97.6840987418025,6.11973921332254,1162.6,0.0,8.6195,11.703,0.0,32.4734736118608,-0.436935184800547,-276150000.0,-154812540.241468,0.649074521934212,5.38041579859625,545100000.0,35.3236082513347,13.5726031535762,16.9817546583851,0.0,40.0,3.91136244093411,1000000.0,13.0,3.68031065779523,33.8817362484085,65.2418577896406,3.19080637539514,2.80103302305833,0.191887830095222,7.69772715609602,1.79823333507327,15.3981438328462,15.679687719718,14.6544820173996,24.2203779823015,14.4111162917916,6.61562073700558,5.11933117466779,1.78111621896776,30.6286757572665,0.0,-63530552.8162886,217063.0,7.05519924735044,5.75771189999709,4.74752152187208,74.624405,2.82585545411285,2580579.0,22.3045008335517,50.1185584087585,3.0,7.0,84.496,2.59652230094088,6.0
339,2004,Kenya,7    ,0,12849989683.9726,366.358231295526,0.848071752937954,135299244.400895,15.3878084767944,6.34,0.0,0.0,0.00672312057359575,1072589.82565142,4.0602050142341,647754943.653675,101.3568,87.4766776148986,4.9232728473319,1805.7,0.0,79.1738,11.008,-52129782000.0,26.6102585752973,-6.25648619783431,-79728218000.0,-1007002543.77079,0.853187708337901,0.286194263505208,46063931.4543862,55.5176663862512,5.10429977568934,17.860065964127,16.962495556485,73.0,7.12684155567366,569140.0,12.0,5.94342296636441,8.46083763051042,35.143256144813,1.67844531701878,0.979780721150995,0.385610590482646,4.769081152365,9.06128409196379,42.0391190158414,16.8742018729812,0.172670910041824,28.5747797621425,7.02297004927307,2.96353706555519,7.27372419486619,12.3566911080452,20.8649090773901,0.0,-141587434.226979,72487.0,8.22669440813095,6.40760973481785,4.88398015418324,61.6279491864919,2.72849327911094,2577123.0,34.4790157640651,50.3239022580599,3.0,6.0,78.69,2.26951487324819,6.0
340,2004,Norway,6    ,0,205194058731.499,44728.9331844594,0.285767226982586,756868789.024727,14.587882570445,6.69,7.93793195929865,21024009690.8004,7.36990990210133e-05,195195.748712105,0.0,0.0,9.5514,52.8560372161148,22.7096194336027,4399.7,0.0261807256468315,6.7408,9.0,0.0,41.1148603716875,13.1807241491351,234878000000.0,34844232138.6186,47.4190413930278,1.86054682983783,4918494986.32396,73.9523163290723,3.95903803227785,20.8077414966826,21.6572455037399,92.0,5.83506063497256,365245.0,13.0,0.0814430973584608,0.442137178202273,95.2723618395137,1.39692330751766,1.58292391524369,0.92867922185686,0.177128244776607,0.190581037168015,0.369959336564977,4.6461950631278,0.0323371896192862,0.291325938909391,6.24553492625935,0.234705521535206,0.613284790053098,0.885675978151928,14.0012161760776,1.15710578558493,497863755.043912,195.0,6.31378414724299,7.32083075630499,7.4444849868151,12.572136511109,0.590930939690253,806951.0,22.7412764858959,50.4231429186575,3.0,6.0,22.725,0.393196818120176,6.0
341,2004,"Iran, Islamic Rep.",6    ,0,148862009960.141,2142.19385040714,4.18143775867448,7933650931.42101,14.7064928326083,4.54,6.74766349511708,12802679332.4604,0.087989317442554,166946531.44963,0.0,0.0,32.5334,48.1550890445559,7.09508567059921,2417.1,0.0117521609360638,8613.9893,5.121,14189511117900.0,25.266928255823,-0.780000814942751,-12768863773200.0,-1482340333.67095,23.4741895310204,1.59821351184483,3037299840.0,32.9807466775149,4.3366659785065,11.236303493867,45.9987878391338,99.0,24.7082423969678,1628760.0,11.0,0.0127174297917059,6.55924202863709,67.6312704887476,14.7687827389245,5.83952299190502,0.0315413705557079,2.21891764225891,2.75850950430878,6.7387378335078,30.1370944392018,0.783964297718061,18.8030595209048,7.19830751800922,0.961554338807458,3.85530575586935,0.11538978246625,21.2577913411863,0.899578594992866,-308313292.1932,27902.0,9.35199782983528,7.21281911416477,6.42034158495975,42.7423929860753,1.16217169728303,7544477.0,16.2064680899803,48.9487179988088,1.0,6.0,33.131,-0.919778152870624,7.0
342,2004,Slovak Republic,6    ,0,42926830505.6102,7990.43060034291,1.25133155333985,687689810.285837,21.8572647308613,4.02,0.0318109901564836,17482252.1875427,0.000565955925180907,311030.375426087,0.0,0.0,20.8528,40.6589732432032,16.2821002229166,4641.8,0.0551859381127218,0.8054,9.7,0.0,68.7124767038628,-2.7368702993287,-1261739000.0,-1566599205.36379,23.1583249975599,7.09438456060442,4060863687.22483,91.8335525180882,5.25883640265707,18.5019598157779,27.3808566037303,99.0,5.78176684872238,48100.0,10.0,0.46900094358996,0.570835173756831,92.5216168714657,0.413654759695161,5.58194133017658,0.358813933791835,0.248672613063957,0.172054759141076,0.23424478907572,7.00938218494433,0.332256411802651,0.0761394044694107,2.43144274196783,0.119172136535902,0.214068188570746,0.0887858028203127,15.5735807329712,0.0118268056997956,-2283896200.64564,374.0,8.34660368329065,7.24095491868263,6.41819921381042,111.689812889813,-0.0203617202597358,426504.0,14.2497739769827,51.5103934292214,3.0,6.0,44.287,0.318931463545179,9.0
343,2004,Argentina,6    ,0,132179152093.558,3405.83727696182,1.8015782628832,2796770095.29988,11.014679591302,3.3,3.66898548063208,5695733060.13325,0.140937977580712,218792116.396298,0.0303621053694198,47134132.3754873,64.4708,59.2850431285047,16.050575135841,3649.7,0.00065935532190615,2.9462,7.746,-99.99998,23.8476194239892,7.00259273903135,33970641400.0,11530324282.1261,22.6203484878499,2.5050175164097,4124710000.0,99.9999998969317,9.02957330068155,11.114636067696,17.5512703642799,98.0,18.3633542492033,2736690.0,12.0,1.45250734682406,6.29779877119133,48.5148834697567,11.2682952874005,2.05237339707778,27.8021944757672,5.01109894735146,2.37316528455825,1.52548179126417,22.2304147076521,1.2011066883261,0.317008493034455,5.09515785669933,0.183300616417667,0.665449130409787,0.23298553790919,7.04516156899697,0.641061987822384,-9418152535.46942,11115.0,8.10609331258258,6.75805248012005,6.08150974426661,14.1516561978156,1.08860752551001,13153713.0,37.779885003494,51.0819705537146,3.0,6.0,10.101,-0.765191399880718,6.0
344,2004,South Africa,6    ,0,189988302507.956,3945.53110204167,3.55693587533833,7989553793.82619,12.4651749117546,4.99,2.17355269712797,4882212332.76188,0.626450468540717,1407126777.93147,0.152350044438201,342207146.316643,64.8512,57.0490034971249,6.72738232276852,2777.9,3.78278451779631,6.4499,14.009,9643999999.99997,25.467096205328,-0.143841725342217,-2124000000.0,-329307431.122963,10.1622066849412,0.306381642911651,701422007.629778,65.8957528113254,4.55456992056855,19.1575642530287,18.4665957390614,74.0,6.52700860432572,1213090.0,14.0,13.0137726584028,1.86884547821685,66.2889607113503,4.31881808670875,0.740132221790326,1.15771315123151,0.554292446175597,1.51519520067372,12.4111155236671,8.2861511065799,0.379782572614845,6.48218441496594,11.1541217661099,5.24967151697719,1.71115948650788,4.16898815923891,22.4754992817912,0.01319843920341,-4317896401.4946,55277.0,8.66877180426714,7.63124725983987,6.60645789705806,39.7723128539515,1.24859225816915,6497873.0,22.8295243446959,50.9244769126588,1.0,7.0,41.007,-0.0765092442451915,5.0
345,2004,New Zealand,5    ,0,83608632101.8804,20451.5730526153,0.625424166768638,613239432.414446,14.4607525418836,6.8,0.219925461734324,215640796.268324,0.0494317985117586,48468750.7666936,0.0,0.0,28.073,51.0345729684511,18.103456557838,6462.1,0.0838419240096505,1.4875,6.95,2000000.0,29.5432194616977,0.286620082815735,443000000.0,297815126.05042,44.1251649945423,2.23261594617799,2319819298.42871,83.0867513404595,3.94770973221669,16.9817546583851,25.2814440993789,89.0,2.89832991054182,263310.0,11.0,2.42414074448287,3.0197135096811,76.1981543336626,14.2950029635502,0.64809503663597,2.74150211122462,1.32235669161943,1.40335688434004,0.967391234484275,21.3777049218546,0.00937738336483099,3.62372734537973,16.269905452508,0.9914325973535,0.858407304892774,0.961001391234493,20.3374141681331,0.0767313269178018,-5853445378.15126,321.0,6.37535465609528,7.42925853936935,7.72715524737293,15.5235274011621,1.48621908244575,1161455.0,33.0304782310335,51.0141968193968,2.0,5.0,13.974,1.30028836545221,7.0
346,2004,Taiwan,5    ,0,98284086541.9225,5842.743538105545,0.936496038425207,1032248773.34712,14.0173750486752,4.29714285714282,0.219925461734324,217901548.004403,0.0178015335966991,15562186.3681382,0.0,0.0,28.073,51.3790034346415,15.5600513071861,3266.4,0.00106011642122491,3.09185,8.581,0.0,32.4734736118608,-0.436935184800547,-276150000.0,-154812540.241468,22.440765513930202,1.92915070489545,1645245645.40658,86.3429918245902,3.60828653816966,16.9817546583851,23.3672089675928,93.0,4.70865202743039,294140.0,12.0,1.28993464805123,2.5006834536893052,73.2655594975925,2.590808470278185,2.32458271176841,1.49515786866658,1.365076612010645,0.8875982243138936,1.11776008422348,13.02609623882465,1.22987034227405,1.73998153794958,5.9685221137816,0.726301756224618,0.837901465609942,0.8061366782117905,15.0250451105405,0.0257286582823305,-904947955.0653546,2601.0,7.5670872242421,7.21975846490703,6.90036402858298,81.31111470799351,0.8787403272542025,2466226.5,23.7171543634646,50.6086691362278,3.0,6.0,32.403,0.0698794884608654,6.0
347,2004,Jamaica,5    ,0,8771552858.11873,3214.46305730323,1.97890745344756,189379894.760271,7.97187457480976,3.99,0.0,0.0,0.298951051689929,28609381.7115493,0.0716552307562405,6857349.51172104,79.9998,62.6943891784186,13.0374823892333,1185.4,0.0,61.34,7.133,400000.00003,37.544008698152,-14.2301187965843,-88605400000.0,-1444496250.40756,15.5014499169408,5.51046292791103,559365888.026738,74.0370848239623,1.32372509977827,12.8856633063577,26.4672108900349,98.0,12.8585373543241,10830.0,12.0,0.942791757956955,0.00436330511166643,83.375824669308,12.1061883708363,0.00369024890040553,2.93411346464701,0.358076859961726,0.252130371057839,0.027184257331746,12.747270108088,2.63566227008543,0.0608846204670589,3.80390260922408,0.0434366480859134,0.453211931342861,0.0555233499547991,4.96004632973968,0.0,-581056406.912292,916.0,7.5629440854299,7.45537279404453,7.39309467797931,251.964635272392,0.597874931557376,580787.0,40.4442420330093,50.4874709485345,3.0,6.0,47.375,0.201787974359735,5.0
348,2004,Uzbekistan,5    ,0,9243669182.02958,357.390353209324,18.6960057655791,2239954157.3037,4.79177775401754,9.3747642,15.6393202920287,1873735007.61481,2.41567461721274,289420129.0567,0.0,0.0,18.248,62.2382122022511,7.86369841162509,3602.3,0.314759897413408,1019.2,5.04001931613684,85873000000.0,40.2077350950167,7.55609493516026,926452800000.0,909000000.0,6.69104811614351,1.46799380148438,176600000.0,914.021586343215,7.69999999757533,17.4,20.7,99.0,15.7205271118329,425400.0,11.0,0.283119053245462,0.159069362349538,33.2097465180757,12.8994849744039,44.9202477224513,0.0105711284758811,4.09822495451529,4.5786056488324,1.11776008422348,21.5868867062275,0.115890808062299,0.074802414583202,6.42011555101997,0.0039795191272549,0.78928853802347,0.102306261227086,7.73166855225472,17.3979792020023,-49100000.0,24475.0,8.13139014011694,7.20351011131734,6.52973887366073,60.8000705218618,1.15376921505544,2160828.0,22.6863203303038,50.3101145895331,4.0,7.0,63.174,1.39148649377933,7.0
349,2004,Croatia,5    ,0,33715231946.4175,7595.23134634321,0.970709151416527,397112067.981847,17.2069267042783,3.69,0.378846100756675,154983970.532062,0.0,0.0,0.0,0.0,14.9578,49.3373179037203,25.5200564110742,5418.2,0.0,6.0343,11.2,-99.999988,39.4543555200511,-6.01616662258325,-15092949200.0,-2501193046.41798,43.0573550612237,3.11028289821907,1293085521.96946,81.5483221374896,4.08281068785415,18.4091584519976,27.5340636207708,96.0,3.72215731445034,55960.0,11.0,4.78707517455283,1.91137832893565,70.7118417109486,0.206528231870591,19.6952072714681,0.131056378944746,0.890451097770402,0.0886861940405749,3.48915394040413,4.80587584303044,0.870914619999579,1.49257698567646,4.98464167646611,1.41987910102436,0.410813000504286,0.267160005735613,8.37724182617426,0.135272730868409,-665050627.247568,253.0,6.36519730008785,6.46844786726209,6.50575356856748,79.3245175125089,-0.0225250592235249,690564.0,27.6726696702389,51.8512123079141,4.0,7.0,43.783,-0.425995631576822,8.0
350,2004,"Egypt, Arab Rep.",5    ,0,68191005346.3306,904.607157035545,3.40611733182587,2678261233.32103,5.66807122065843,4.4111256,7.34376792277959,5774471933.28001,0.00515302832269404,4051873.33446278,0.260113774787292,204529841.868998,50.976,63.4380989674931,8.01882391753336,7556.2,0.00135489397162416,6.1551,6.384,0.0,28.2299608489594,-1.35998351535133,-6600000000.0,-1072281522.63976,12.554933114646,1.58957074593035,1253300000.0,42.508008747315,4.08994040005378,12.7549969091284,16.9379765093756,97.0,11.6721947494013,995450.0,11.0,16.2662726600193,17.1136433279197,55.6558985773916,2.89289433984032,4.69517374682857,0.292648316836199,11.9160142688677,6.07469438722575,2.20640370299059,16.1618144937214,13.7674728539754,10.9003359663628,9.76598266052593,6.04475199065485,1.59384300438302,0.915788221306976,27.1746666984539,0.717852407208127,-214270442.397362,57236.0,8.10634742288116,6.78618467127321,6.0163480020817,75.7264543673715,1.874614348268,14851230.0,45.8372795910999,49.609219868063,2.0,6.0,57.019,1.79397251074159,6.0
351,2004,Switzerland,5    ,0,334642436160.248,45350.5202545666,0.171158237648485,716389650.007239,20.041622170593,4.71,0.0,0.0,0.0,0.0,0.00634388390698555,26552579.8480443,5.0048,47.5646601647057,23.1405110509374,6732.5,0.0,1.2435,8.1,-100.0,51.4710395673816,8.94952561992115,43865432800.0,35275780297.5472,71.502291946902,1.80186413862069,7102294152.72322,92.466119264853,2.77622350049076,12.0063478031448,21.5127630295326,93.0,0.343441109080018,39520.0,13.0,0.299175738405879,3.120358973866,87.5696344610601,3.43947772129246,3.15329794964457,2.22223742787428,1.55373926724574,1.01626150786241,0.746175926614559,12.131189800534,0.167609008709654,1.47905815735681,2.87890798532331,1.07714751714696,0.514479310015834,1.23083518058295,7.89314844812973,0.0,25012291435.4644,324.0,6.20112598067738,7.25346926944464,8.26403852588818,186.984438259109,0.687425960233006,1119044.0,20.6212862643493,51.0875294957337,2.0,7.0,26.564,0.544480556307893,7.0
352,2004,Azerbaijan,5    ,0,6130963716.76545,738.092303228249,7.13671446972997,569506343.315166,11.6128857131924,3.66,11.5573469940514,922270668.516153,0.000179730787051503,14342.4293838578,0.0,0.0,34.9678,51.064819201427,9.93146842133308,2588.8,0.0,0.9827,6.0,-236595300.0,48.7874799245044,-23.9284046282077,-2041164700.0,-2077098504.1213,11.9944863710962,54.3646348768508,4719107000.0,121.383026849835,10.2000003982988,10.7840896568702,57.9904575454556,77.0,8.31517629127289,82672.0,10.0,0.00012324272964627,0.588893818921038,61.690249953322,4.46918515482358,28.7683466661855,0.0204990695236197,4.61691025203242,0.210119054428462,0.224566606954706,9.54128013776278,0.0017806957288354,0.98743557705975,7.86665840097672,1.36024962982892,1.64229658642483,0.712089241952469,12.0087237842576,2.33824235642628,-700520810.013229,6322.0,7.75816723359786,7.65946483124149,8.15369899890558,100.475372556609,0.875427280482454,1854885.0,42.7878015602484,50.807929380479,3.0,6.0,47.811,0.455912672142888,7.0
